GEOID,median_age__estimate,median_gross_rent__estimate,median_hh_income__estimate,median_home_value__estimate,pct_65plus__estimate,pct_asian_nh__estimate,pct_bachelors_plus__estimate,pct_black_nh__estimate,pct_foreign_born__estimate,pct_hispanic__estimate,pct_no_vehicle__estimate,pct_other_nh__estimate,pct_poverty__estimate,pct_rent_burdened__estimate,pct_renter__estimate,pct_snap__estimate,pct_transit_commute__estimate,pct_under18__estimate,pct_unemployed__estimate,pct_vacant__estimate,pct_white_nh__estimate,total_pop__estimate,pop_density__estimate,median_age__moe,median_gross_rent__moe,median_hh_income__moe,median_home_value__moe,pct_65plus__moe,pct_asian_nh__moe,pct_bachelors_plus__moe,pct_black_nh__moe,pct_foreign_born__moe,pct_hispanic__moe,pct_no_vehicle__moe,pct_other_nh__moe,pct_poverty__moe,pct_rent_burdened__moe,pct_renter__moe,pct_snap__moe,pct_transit_commute__moe,pct_under18__moe,pct_unemployed__moe,pct_vacant__moe,pct_white_nh__moe,total_pop__moe,pop_density__moe,median_age__universe,median_gross_rent__universe,median_hh_income__universe,median_home_value__universe,pct_65plus__universe,pct_asian_nh__universe,pct_bachelors_plus__universe,pct_black_nh__universe,pct_foreign_born__universe,pct_hispanic__universe,pct_no_vehicle__universe,pct_other_nh__universe,pct_poverty__universe,pct_rent_burdened__universe,pct_renter__universe,pct_snap__universe,pct_transit_commute__universe,pct_under18__universe,pct_unemployed__universe,pct_vacant__universe,pct_white_nh__universe,total_pop__universe,pop_density__universe,median_age__share,median_gross_rent__share,median_hh_income__share,median_home_value__share,pct_65plus__share,pct_asian_nh__share,pct_bachelors_plus__share,pct_black_nh__share,pct_foreign_born__share,pct_hispanic__share,pct_no_vehicle__share,pct_other_nh__share,pct_poverty__share,pct_rent_burdened__share,pct_renter__share,pct_snap__share,pct_transit_commute__share,pct_under18__share,pct_unemployed__share,pct_vacant__share,pct_white_nh__share,total_pop__share,pop_density__share,median_age__share_moe,median_gross_rent__share_moe,median_hh_income__share_moe,median_home_value__share_moe,pct_65plus__share_moe,pct_asian_nh__share_moe,pct_bachelors_plus__share_moe,pct_black_nh__share_moe,pct_foreign_born__share_moe,pct_hispanic__share_moe,pct_no_vehicle__share_moe,pct_other_nh__share_moe,pct_poverty__share_moe,pct_rent_burdened__share_moe,pct_renter__share_moe,pct_snap__share_moe,pct_transit_commute__share_moe,pct_under18__share_moe,pct_unemployed__share_moe,pct_vacant__share_moe,pct_white_nh__share_moe,total_pop__share_moe,pop_density__share_moe
BK0302,807.1,44799,1725642,25742900,11868,2981,28452,50700,18991,17047,21911,5900,23572,13843,27413,9564,21750,17946,4862,2572,16141,92769,62636.71654054974,23.015212360523638,2254.7412268373505,150141.71388058682,2194837.2986144098,1058.309501044,886.6194223002336,1601.109302952175,3169.452791886953,1673.0358633334793,1698.7533664425805,1086.413825390675,1140.8277696479868,2527.875788087698,1046.421521185416,1042.2897869594617,778.2274731722082,1352.908348706593,1646.8397007602166,782.2007414979865,389.2582690194262,1340.8281023307948,3520.528085387191,NA,0,0,0,0,92769,92769,67051,92769,92769,92769,37000,92769,92279,26032,37000,37000,43762,92769,49584,39572,92769,0,NA,NA,NA,NA,NA,12.793066649419526,3.2133579105088983,42.433371612653055,54.65187724347573,20.471278120924016,18.375750520109086,59.21891891891892,6.359883150621436,25.544273344964726,53.176859250153655,74.08918918918918,25.84864864864865,49.70065353503039,19.34482424085632,9.805582445950307,6.499545132922268,17.399131175284847,NA,NA,NA,NA,NA,NA,1734.5918472064004,435.6951144780604,7960.268569109091,7410.161525196746,2775.668486621967,2491.5393335381505,20131.87267031311,862.3272743364881,3481.899464871554,25694.523761080676,25187.121678292307,8787.423380329465,14285.332964828269,2622.934419210137,2487.4670901715663,2065.9529764901386,2359.120846411829,NA,NA
BK0401,421.8,30445,1216722,9819300,3892,3981,19992,4415,15386,24686,14838,2114,9610,10000,19801,4310,17432,6779,3092,1120,17502,52698,63504.6665769408,10.74616210560775,1351.3841052787325,86999.86444242313,1261374.2804750698,618.0477327844509,658.6220463968695,1387.610175805871,762.7299653219349,1386.9596245024582,2288.754901687815,872.4379634105796,485.0793749480594,1337.542148868588,912.1156724889668,793.4443899858389,583.5006426731679,1345.2999665502114,980.7624584984889,514.1702052822586,290.02586091588455,1415.1713677148784,2439.6233315821523,NA,0,0,0,0,52698,52698,39731,52698,52698,52698,22293,52698,52404,19379,22293,22293,30725,52698,35225,23413,52698,0,NA,NA,NA,NA,NA,7.385479524839653,7.5543663896163045,50.31839118069014,8.377927056055258,29.196553948916467,46.84428251546548,66.5590095545687,4.011537439751034,18.338294786657507,51.60224985809381,88.82160319382766,19.333423047593413,56.735557363710335,12.863865801358685,8.777856635911995,4.783667193439542,33.21188659911192,NA,NA,NA,NA,NA,NA,1762.8285722299872,1803.139948274623,15930.25328598507,1999.7144045551088,6968.878813972739,11181.186995410057,37554.65326950002,957.5078363222719,4401.695587546393,33493.66701927846,50115.89750822406,10908.51593018221,23226.77224627557,3070.455920257901,3134.46156134542,2569.9777444942188,7927.292038365165,NA,NA
BK0402,535.4,32374,1225672,14842700,7716,2754,16446,14710,18651,27406,14934,3624,14003,10312,18556,6269,17534,9202,3334,1605,11365,59859,59739.915495894544,20.450916849862747,1745.7494092795794,112522.1520634937,1435828.8046184336,885.386356343941,571.4639096215963,1178.517713061624,1702.1248485349129,1920.1015598139595,2529.16270730058,970.9732231117396,1051.5217544111963,1699.2757280676965,979.2257145316395,949.0121179415993,677.5868947965272,1396.130366405659,1276.5124362888128,568.0950624675417,306.1339576067967,1196.1559262905485,2994.48576553638,NA,0,0,0,0,59859,59859,43961,59859,59859,59859,23198,59859,59802,17683,23198,23198,31896,59859,35921,24803,59859,0,NA,NA,NA,NA,NA,12.8902921866386,4.600811907983762,37.41043197379496,24.574416545548708,31.15822182128001,45.784259676907396,64.3762393309768,6.054227434471007,23.415604829269924,58.315896623876036,79.98965428054143,27.02388136908354,54.97241033358415,15.372792729581182,9.281478800701539,6.470991412329154,18.986284435089125,NA,NA,NA,NA,NA,NA,2708.686783852784,966.7866676506378,10704.110733944612,5163.916885801335,6547.397062779343,9620.82245843482,34906.03192017057,1272.1991704481495,4925.101252806967,41481.689266757356,43371.92490527291,14652.867073924466,21678.73743259308,3230.344414219035,3250.08133545145,3281.6484917786975,3989.661038120439,NA,NA
BK0471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49742261192856,14,28,14,14,14,19.79898987322333,28,14,28,14,14,14,14,14,14,14,14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BK0501,519.9,26133,961610,10047300,5826,1438,4833,6311,19828,30468,7506,2114,7151,4521,9346,4420,8884,9852,1425,1128,1786,42117,48162.637227372,36.00041666425543,1460.4513001124,104119.67663222931,675188.3430162283,734.0422331174141,403.9628695808564,704.7041932612576,1206.2736008053894,1809.4004531888456,2469.0285539053616,801.4823765997603,691.2749091352875,1152.4170252126614,592.464344918747,738.6535046962141,538.2973156165652,996.7682779864134,1148.9373351057925,344.5417246140154,223.0448385414915,533.1181857712228,2561.3988365734845,NA,0,0,0,0,42117,42117,28302,42117,42117,42117,13775,42117,41961,8475,13775,13775,18527,42117,20340,14903,42117,0,NA,NA,NA,NA,NA,13.832894080774985,3.41429826435881,17.076531693873225,14.984448085096279,47.07837690243844,72.34133485290975,54.490018148820326,5.019350855948904,17.042015204594744,53.34513274336283,67.8475499092559,32.08711433756806,47.95163814972742,23.391979485718355,7.005899705014749,7.568945849828894,4.240567941686255,NA,NA,NA,NA,NA,NA,4131.246234664778,1019.6934749179627,7589.409469312591,4475.162719949467,14060.13506271352,21605.012651962195,49756.60817647869,1499.0489182698445,5108.584733224266,79173.62222705038,61953.804766823705,29299.787981936664,32555.45521462327,6986.103224338151,4332.498489187421,6388.326851739542,1266.4622045796618,NA,NA
BK0502,483.8,19118,829324,7325500,6064,2218,5261,20588,14005,13753,8522,3996,9976,4976,10362,5732,8123,10211,1657,1241,780,41335,41292.66012819237,24.97478728638144,1336.5563961165276,90677.57205064547,456084.18495163805,730.2164062796727,1150.3177821802112,772.9579548720616,1875.6838752838923,1760.1320973154259,1899.1292741675065,681.2855495311786,1077.7866208113737,1556.6798000873525,620.7745162295244,607.1095453046345,592.3579998615702,837.2633994150228,1263.9003125246863,410.6969685790242,253.62965126341203,257.9050212772136,2582.598691241053,NA,0,0,0,0,41335,41335,28103,41335,41335,41335,14522,41335,40928,9698,14522,14522,16031,41335,17982,15763,41335,0,NA,NA,NA,NA,NA,14.670376194508286,5.365912664811903,18.720421307333737,49.807669045603,33.88169831861619,33.272045482037015,58.68337694532433,9.66735212289827,24.374511336982017,51.3095483604867,71.35380801542487,39.47114722490015,50.67057575946603,24.703036167896457,9.214770325881437,7.8728668400685144,1.8870206846498125,NA,NA,NA,NA,NA,NA,4464.252621013039,1632.8703691888684,8378.92644577334,15156.667197293413,10310.332848669532,10124.813293385796,50829.295040665194,2941.813833116981,7491.018514004936,66548.98464341398,61803.93735894775,34188.397090567574,39757.644706190586,7517.230164102832,6445.727905138822,6282.311466739238,574.2280388039292,NA,NA
BK0503,554.9,21533,812422,7580200,8081,741,5567,34726,17496,11792,12048,3749,11719,7895,14706,6735,10456,12226,2789,2006,633,51641,30988.939952781777,27.816182340501005,1566.3913942562376,89865.66074981033,570028.2278931456,846.9805192564938,472.62776050503,777.8341725586502,2370.6478017622103,1728.9181588496317,1844.4728244135233,911.3023647505804,932.7218234822213,1655.5687844363338,892.9636050814165,913.3060823185182,809.7363768536029,980.0887714896033,1362.5733007805488,560.399857244807,340.69341056146067,337.7217789838257,2660.897217105539,NA,0,0,0,0,51641,51641,34665,51641,51641,51641,19652,51641,51049,13424,19652,19652,20102,51641,23317,21658,51641,0,NA,NA,NA,NA,NA,15.648418891965687,1.4349063728432834,16.05942593393913,67.24501849305784,33.88005654421874,22.834569431265855,61.30673722776308,7.25973548149726,22.956375247311406,58.81257449344458,74.83207815998372,34.271320985141465,52.01472490299473,23.67498692899053,11.961230003859844,9.262166405023548,1.2257702213357604,NA,NA,NA,NA,NA,NA,3811.547000344851,349.506960673352,5827.25823137061,16379.133037806761,8252.298679882102,5561.906612362357,39239.80771309351,1768.2831129195533,5656.418929786991,55107.87569525876,47896.79705475567,21935.599914066606,32547.112248554906,5766.609849022268,6452.508993819556,5379.224478822443,298.5663675015458,NA,NA
BK0504,139.7,2883,121396,1205100,4752,364,3041,9384,5418,3276,5620,947,4099,3925,7487,3781,2866,3201,569,1193,2439,16410,16889.854056252112,13.497777594848717,784.2939499957909,20966.479938225206,610293.5913189651,694.3090090154383,246.49949290008692,635.5784766651558,1294.9710421472753,811.5706993232321,911.4011191566532,577.4729430891114,373.17556190082973,880.6770123036027,637.9733536755277,596.2969059118117,510.57026940471184,501.77484990780476,677.5728743094724,305.38664017929796,335.0835716653384,575.1625857094671,1464.3404658753373,NA,0,0,0,0,16410,16410,12002,16410,16410,16410,8244,16410,16238,7261,8244,8244,5863,16410,6562,9437,16410,0,NA,NA,NA,NA,NA,28.957952468007313,2.2181596587446677,25.33744375937344,57.18464351005485,33.016453382084094,19.96343692870201,68.17079087821446,5.770871419865935,25.243256558689495,54.05591516320066,90.81756428918001,45.863658418243574,48.88282449258059,19.50639853747715,8.671136848521792,12.641729363145068,14.862888482632542,NA,NA,NA,NA,NA,NA,22196.510126311885,1700.2383611943178,26554.284473247822,43832.50223418243,25307.384675059915,15302.140286683363,104012.5562572598,4423.421188029735,19554.120198857552,93642.32952970556,138566.19359307975,69977.13093542813,104872.54773277139,14951.816147466792,16621.310053608802,16849.924637225282,11392.527309893989,NA,NA
BK0505,437.9,17869,728094,6323800,5894,8910,5153,23298,19038,11371,9782,2804,9699,6379,12786,6440,10076,12975,1435,808,851,47234,41764.852429457096,31.22178726466504,1041.270858134424,80897.94553015546,256696.46563207684,777.1274026824688,1511.0493042915575,726.4034691547116,2572.946171220844,1808.6525371115372,1473.3570510911468,858.6920286109566,927.7408043198271,1946.683333261987,860.9006911369046,842.1490366912498,820.940923574894,998.3541455816168,1771.6935400909492,465.2612169523697,223.84146175362596,330.81414721864604,2890.3420212839865,NA,0,0,0,0,47234,47234,29728,47234,47234,47234,15755,47234,46788,11918,15755,15755,18653,47234,21063,16563,47234,0,NA,NA,NA,NA,NA,12.478299529999576,18.86353050768514,17.333826695371368,49.32463903120633,40.305711987127914,24.073760426811194,62.08822596001269,5.936401744506076,20.729674275455245,53.52408122168149,81.1551888289432,40.87591240875913,54.01812040958559,27.469619341999408,6.812894649385178,4.878343295296745,1.8016682897912522,NA,NA,NA,NA,NA,NA,3322.9679597394543,5023.353731949293,7334.224533208377,13135.13822428344,10733.40011689575,6410.836191290269,49569.697162459415,1580.8632861724184,5572.92935107499,56489.95946440148,64792.2864695264,32634.313214659916,36426.39583487949,7315.152640104889,4068.5244396097673,3704.749136890775,479.78425518839106,NA,NA
BK0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49742261192856,14,28,14,14,14,19.79898987322333,28,14,28,14,14,14,14,14,14,14,14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BK0601,761.8,46672,3068889,29898005,7787,3890,30160,7248,10748,11312,14858,5045,7193,6483,18079,3776,13614,12908,2578,2197,33243,60738,27844.703101816012,44.358764635638806,1792.1526162690498,196961.98986098816,1843733.8510091417,781.3085178084264,623.4260180646938,1537.393573552329,1453.0430138161773,1220.8628096555321,1357.9617078548276,862.7102642254814,785.2579194124692,1081.170661829112,704.369221360502,806.6523414705991,501.8645235519243,952.4368745486496,1207.660134309318,512.5934061222404,403.4848200366403,2084.9486804235735,2751.6949322190494,NA,0,0,0,0,60738,60738,45001,60738,60738,60738,26206,60738,60175,17218,26206,26206,32398,60738,35826,28403,60738,0,NA,NA,NA,NA,NA,12.82063946787843,6.4045572788040435,67.02073287260284,11.933221377062136,17.69567651223287,18.62425499687181,56.69693963214531,8.306167473410385,11.953469048608225,37.65245673132768,68.98801801114249,14.408913989162787,42.02111241434656,21.251934538509666,7.195891252163233,7.735098405098053,54.73179887385162,NA,NA,NA,NA,NA,NA,2655.06202300595,1326.3378900715627,18733.22005369338,2471.285000767424,3664.6471769134187,3856.9491621011243,27213.493875817567,1720.1476971012746,2498.6383089444043,27506.54470858098,33112.98655988208,6916.0153494922,16314.537659020118,4401.122392195099,2526.4561163924727,3425.5245647867546,11334.560231079191,NA,NA
BK0602,605.2,48845,3090307,26734603,7751,5143,38529,3108,9835,6935,14420,4005,2888,4408,14738,1003,14914,11800,1965,2108,40090,59281,63978.08192946263,11.291589790636214,1773.986189348722,173487.58243459385,1880653.5679204715,722.1384908727688,791.4808904831499,1674.708929933796,621.8191055282879,1004.8442665408406,933.4195198301779,997.7209028581088,605.2809265126401,489.6896976657769,511.39710597538584,838.6107559529629,232.96351645697658,971.4622998346359,876.9794752444324,375.39978689391927,432.6176140658168,2003.3327232389531,2205.24125664291,NA,0,0,0,0,59281,59281,45945,59281,59281,59281,25910,59281,58988,14141,25910,25910,35862,59281,38390,28018,59281,0,NA,NA,NA,NA,NA,13.07501560365041,8.675629628380088,83.85896180215475,5.242826538013866,16.5904758691655,11.698520605252948,55.654187572365885,6.755958907575783,4.895911032752424,31.171770030408034,56.8815129293709,3.8710922423774603,41.58719535999108,19.905197280747625,5.118520448033342,7.5237347419516025,67.62706432077732,NA,NA,NA,NA,NA,NA,2774.2919147884345,1840.8186937433977,22958.13739333027,1112.4373981484964,3520.211781041711,2482.2237705114126,27018.165547829067,1433.4977249514764,1043.987749695477,27727.247852475273,27613.989080089636,1879.2803655224145,14586.481763749656,4223.538052749954,1677.0724469962595,3377.7057221749105,14349.291088449905,NA,NA
BK0701,332.8,19395,1146076,10345400,3782,1902,13624,552,5046,3599,4569,1589,1801,2471,5911,559,6149,5330,999,733,17394,25036,45582.01786453568,11.896217886370442,1838.099018007463,175824.65910389248,1491017.8589027699,545.6051685972192,421.3668235635074,1020.6537120884831,207.44878886125124,726.517033523647,878.1947392235961,603.6795507551999,397.963566171578,697.2517479361381,513.987353930036,698.0293690096428,210.22131195480634,610.7208855115404,643.5168995449925,367.91167418281253,236.2879599133227,1407.6469727882768,1635.9633247722884,NA,0,0,0,0,25036,25036,19034,25036,25036,25036,10712,25036,24706,5827,10712,10712,13624,25036,14917,11445,25036,0,NA,NA,NA,NA,NA,15.106247004313788,7.5970602332640995,71.57717768204266,2.2048250519252277,20.15497683335996,14.375299568621186,42.65309932785661,6.346860520849976,7.2897271917752775,42.40604084434529,55.18110530246452,5.218446601941747,45.13358778625954,21.28934334558236,6.697057049004491,6.404543468763652,69.47595462533951,NA,NA,NA,NA,NA,NA,7589.568345512225,3816.8587523655765,47300.956981752985,1107.7320798702367,10126.113660821235,7222.331721574634,50084.74331752543,3188.742755751905,3711.3711184970143,91539.4146110313,64795.56081700107,6127.680624448841,41669.72604491327,10696.033522465426,5647.132395397281,7038.786928927404,34905.59176947918,NA,NA
BK0702,601.4,27579,1271597,15690100,6091,6128,13688,2374,18539,28192,10069,1825,9094,5921,12293,3735,11650,11773,1509,1405,12407,50926,28181.191732715673,18.48188302094784,1255.7380300046661,114341.70749993197,1829515.731991939,604.8264213805478,961.3969003486542,1008.9955401288947,520.6976089824112,1641.4709866458195,2406.124061639383,706.2067685883504,487.1899013731709,1567.307563945252,670.132076534171,787.3709418057032,445.6579405777485,990.8945453477883,1268.1959627754695,299.72987839052684,281.8687637891081,1253.7974318046756,2694.6626876104547,NA,0,0,0,0,50926,50926,35449,50926,50926,50926,16922,50926,49064,11996,16922,16922,23995,50926,26510,18327,50926,0,NA,NA,NA,NA,NA,11.960491693830264,12.033146133605625,38.613218990662645,4.661665946667714,36.40380159447041,55.35875584180968,59.50242288145609,3.583631151081962,18.53497472688733,49.358119373124374,72.64507741401725,22.07185911830753,48.551781621171074,23.117857283116678,5.692191625801584,7.66628471653844,24.362800926835014,NA,NA,NA,NA,NA,NA,2954.16618565656,2972.1117344670142,13701.163489613575,1151.4025157069273,8991.509769974758,13673.264053149043,44229.128389204525,885.1347893757275,4751.760731614151,51754.43467004936,53998.279361073175,16406.37560101801,25451.292499304585,5709.965358847892,2700.8175184380693,5261.614221124874,6017.458540667318,NA,NA
BK0703,494.1,23773,827456,12651200,6183,20796,6593,621,24677,17897,8994,749,11523,5711,9922,3808,9374,10962,1807,1403,4436,44499,66148.13634088564,18.587092295461385,925.367494566348,85121.78311102276,1112506.655307284,653.8264295667468,1789.4507537230522,708.8857453779135,325.2276126038501,1594.2019947296515,2170.7245334219633,676.2004140785482,295.51142109908375,1319.7840732483478,607.6586212669084,616.5581886569994,481.0623660192096,876.8129789185376,1054.9369649415078,317.83171647901975,297.63400343374747,629.7237489566357,2342.5802014018645,NA,0,0,0,0,44499,44499,30221,44499,44499,44499,13497,44499,44158,9432,13497,13497,20149,44499,23007,14900,44499,0,NA,NA,NA,NA,NA,13.894694262792422,46.733634463695815,21.815955792329838,1.3955369783590643,55.455178768062204,40.2188813231758,66.63703045121137,1.6831838917728488,26.094931835680963,60.54919423240034,73.51263243683782,28.213677113432613,46.523400665045415,24.634261444077396,7.854131351327856,9.416107382550335,9.968763342996471,NA,NA,NA,NA,NA,NA,3927.5723466492473,13210.05864304203,9080.104528962813,394.472981216561,15675.351536059527,11368.553103720447,62101.74569209189,475.7810686325782,7433.138522155233,80747.66952987759,68509.39738954582,26293.46775613174,29043.127399142075,6963.294120402672,4294.015518468354,7948.964684110938,2817.8411624916807,NA,NA
BK0771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49742261192856,14,28,14,14,14,19.79898987322333,28,14,28,14,14,14,14,14,14,14,14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BK0801,216.6,16412,1036582,8081100,2955,2082,15500,2993,4477,3099,6948,2059,1628,2555,7227,812,6795,4367,780,916,13736,23969,64819.38475969475,7.605918747922567,891.430872249778,80222.13152864987,1146667.3004537977,473.14162784519397,505.5571184347027,1158.1670863912511,628.646959747679,634.684173428013,741.8065785634419,552.6744068617616,535.9104402789704,500.71548807681194,426.75519914817676,494.4036812160686,233.24879420910196,725.3178613545925,667.7521995471075,253.83262201695038,308.8948041000366,1378.4948313287214,1509.3829865213136,NA,0,0,0,0,23969,23969,19011,23969,23969,23969,11243,23969,23920,7047,11243,11243,14752,23969,15794,12159,23969,0,NA,NA,NA,NA,NA,12.32842421461054,8.68621970044641,81.53174477933828,12.486962326338187,18.678292794860027,12.92920021694689,61.79845237036378,8.590262422295465,6.806020066889632,36.25656307648645,64.27999644223073,7.222271635684426,46.061550976138825,18.219366681964203,4.938584272508548,7.533514269265565,57.30735533397305,NA,NA,NA,NA,NA,NA,6469.684377481091,4558.33627374931,53944.503074947774,6552.881892208734,9801.954878736833,6784.958727014198,69138.63628623044,4507.980085151739,3578.9657622257573,64715.42132381555,71914.92862863933,8080.105695597566,39274.71811054062,9561.120663532496,3933.107268397377,7793.368277143895,30073.631843521907,NA,NA
BK0802,773.4,40697,1787306,19477302,10953,3354,30156,45870,23870,11092,26618,7285,17677,15035,31557,8034,22609,16095,4481,2670,18218,85819,67553.46283821117,26.615596931122923,1978.7304010400203,128268.62766865482,1770351.125093268,1048.0667917647233,640.4381312820154,1757.2156953544434,2857.2990743007636,2098.538539079042,1453.3867344929222,1230.8245203927324,1292.924978488698,2042.5843923813773,1199.3981824231685,1128.3430329469845,796.8594606328019,1490.6126257348017,1675.0814905550117,651.7637608827297,437.01029736151526,1511.740057020386,3270.7352384441024,NA,0,0,0,0,85819,85819,64360,85819,85819,85819,37294,85819,85042,30545,37294,37294,43361,85819,49443,39964,85819,0,NA,NA,NA,NA,NA,12.762907980750184,3.9082254512404013,46.85518955873213,53.4497022803808,27.81435346485044,12.924876775539216,71.37341127259077,8.488796187324485,20.786199760118528,49.2224586675397,84.61682844425377,21.542339250281547,52.14132515394018,18.754588144816417,9.0629613898833,6.681012911620458,21.228399305515097,NA,NA,NA,NA,NA,NA,1870.6463914740136,572.8249780257512,9157.292840079104,7834.067327691032,4076.7212527541938,1894.38634564696,24072.59511800244,1244.194836885679,3074.4482230275958,20269.75975158461,28539.29225592778,7265.731299243041,15125.446569078375,2748.8409426486332,2305.6363275979083,2102.804215907888,3111.424647041903,NA,NA
BK0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49742261192856,14,28,14,14,14,19.79898987322333,28,14,28,14,14,14,14,14,14,14,14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BK0901,450.3,21930,1039428,14896600,8314,924,14062,28853,18780,4987,12834,3304,9011,7788,16887,4534,13633,11786,2765,1193,15398,53466,74327.27058940251,17.70197729068705,891.96580651951,87606.66773140045,1606945.022244694,834.8005749878231,388.448194744164,1135.599401197447,2260.4543791016886,1971.3031223026053,1168.2854959298263,846.4224713463129,769.3107304594158,1717.7953894454367,872.3061389214224,837.8251607584962,576.7659837403728,1198.7831330144747,1335.7653237002373,498.97194309900834,281.35386970859315,1516.9815424058395,2700.6693614731885,NA,0,0,0,0,53466,53466,36244,53466,53466,53466,20383,53466,52919,16401,20383,20383,24872,53466,29002,21576,53466,0,NA,NA,NA,NA,NA,15.550069202857891,1.7282010997643362,38.798145900011036,53.965136722403024,35.125126248456965,9.32742303519994,62.964234901633716,6.1796281749149,17.027910580320867,47.48490945674044,82.84845214149045,22.24402688514939,54.8126407204889,22.043915759548124,9.533825253430798,5.529291805710049,28.7996109677178,NA,NA,NA,NA,NA,NA,3658.3065210643313,406.576896144034,13464.811610445198,12695.828035992781,8263.531037616298,2194.36877603954,38855.38781969566,1453.818807393116,4047.3922085715467,36417.548713951786,51125.98819421764,13726.845185557553,27720.14149613552,5186.047838996988,4134.897005838006,3223.4729629332205,6775.391342305546,NA,NA
BK0902,559.6,23386,1000455,13901801,7844,1713,15621,22490,15033,4145,13265,3586,8391,7387,15491,4254,10217,7986,1918,2122,12947,44881,52049.86021989295,20.115665537088255,1143.0223094935636,80248.03289177873,1250049.9328174854,819.3942884838776,551.6121826065846,1110.2333088139628,1894.653266431618,1383.757926806564,525.9667289857791,843.655142816068,857.5983908566993,1208.6662070232626,742.8128970339704,783.9113470284761,497.60426043192194,904.2361417240521,1047.9203213985309,445.39083960045696,374.4836445026672,1901.38475853784,2548.323762789964,NA,0,0,0,0,44881,44881,33415,44881,44881,44881,20116,44881,44117,14840,20116,20116,21549,44881,24558,22238,44881,0,NA,NA,NA,NA,NA,17.477328936521022,3.8167598761168424,46.74846625766871,50.110291660168,33.49524297586952,9.235533967603217,65.94253330682044,7.99001804772621,19.01987895822472,49.777628032345014,77.00835156094651,21.147345396699144,47.412872987145576,17.79372117377064,7.810082254255232,9.542225020235632,28.84739644838573,NA,NA,NA,NA,NA,NA,4898.216589620972,1069.6902057218433,17597.514381152414,14043.968437693678,9387.415712439566,2588.361605643778,41233.42612461559,2239.2924356510644,5422.845751619176,42191.57325008848,48152.80835914833,13223.294149714815,27675.442636583473,4986.889247203122,4000.2586868450117,5397.334924711134,8084.8055185298435,NA,NA
BK1001,1206.8,50787,2749632,26094900,16669,11392,31994,2203,28759,18553,16727,3879,10544,9773,22486,4638,17522,16723,2996,2964,48811,84838,38372.883724837215,29.768775587853792,1042.8437083283382,178113.17897337076,1368524.647087147,928.9149584326867,1026.9118754790989,1313.7769978196452,547.8357418058811,1537.2559968983696,1613.8866131175387,904.6413654039926,667.2285965094721,1327.4113906396917,742.7280794476536,885.4755784322908,470.52098784220027,1049.4779654666409,1159.243287666571,405.99507386174037,431.0800389718828,2118.4954566861834,2576.942956295308,NA,0,0,0,0,84838,84838,62695,84838,84838,84838,35515,84838,84398,21265,35515,35515,41132,84838,45349,38479,84838,0,NA,NA,NA,NA,NA,19.64803507862043,13.427945024635187,51.03118270994497,2.596713736768901,33.89872462811476,21.86873806548952,47.098409122905814,4.572243570098305,12.493187042346975,45.95814719021867,63.31409263691398,13.059270730677179,42.59943596226782,19.711685801174003,6.606540386778099,7.70290288209153,57.534359603008085,NA,NA,NA,NA,NA,NA,2913.091683267987,1990.877931807643,10238.3071837609,384.99907324089986,5025.95256140037,3242.341801198874,16680.914007949654,677.8984609713017,1861.9441992540678,27184.575008829983,22424.046770378132,4625.22158430911,13027.151074408594,2922.528892122267,1832.4488079960033,2518.0022155862935,8530.260615542904,NA,NA
