GEOID,total_pop__estimate,median_age__estimate,pct_white_nh__estimate,pct_black_nh__estimate,pct_asian_nh__estimate,pct_hispanic__estimate,pct_other_nh__estimate,pct_under18__estimate,pct_65plus__estimate,pct_foreign_born__estimate,median_hh_income__estimate,pct_poverty__estimate,pct_bachelors_plus__estimate,pct_unemployed__estimate,pct_snap__estimate,pct_transit_commute__estimate,median_gross_rent__estimate,median_home_value__estimate,pct_renter__estimate,pct_rent_burdened__estimate,pct_no_vehicle__estimate,pct_vacant__estimate,pop_density__estimate,total_pop__moe,median_age__moe,pct_white_nh__moe,pct_black_nh__moe,pct_asian_nh__moe,pct_hispanic__moe,pct_other_nh__moe,pct_under18__moe,pct_65plus__moe,pct_foreign_born__moe,median_hh_income__moe,pct_poverty__moe,pct_bachelors_plus__moe,pct_unemployed__moe,pct_snap__moe,pct_transit_commute__moe,median_gross_rent__moe,median_home_value__moe,pct_renter__moe,pct_rent_burdened__moe,pct_no_vehicle__moe,pct_vacant__moe,pop_density__moe,total_pop__universe,median_age__universe,pct_white_nh__universe,pct_black_nh__universe,pct_asian_nh__universe,pct_hispanic__universe,pct_other_nh__universe,pct_under18__universe,pct_65plus__universe,pct_foreign_born__universe,median_hh_income__universe,pct_poverty__universe,pct_bachelors_plus__universe,pct_unemployed__universe,pct_snap__universe,pct_transit_commute__universe,median_gross_rent__universe,median_home_value__universe,pct_renter__universe,pct_rent_burdened__universe,pct_no_vehicle__universe,pct_vacant__universe,pop_density__universe,total_pop__universe_moe,median_age__universe_moe,pct_white_nh__universe_moe,pct_black_nh__universe_moe,pct_asian_nh__universe_moe,pct_hispanic__universe_moe,pct_other_nh__universe_moe,pct_under18__universe_moe,pct_65plus__universe_moe,pct_foreign_born__universe_moe,median_hh_income__universe_moe,pct_poverty__universe_moe,pct_bachelors_plus__universe_moe,pct_unemployed__universe_moe,pct_snap__universe_moe,pct_transit_commute__universe_moe,median_gross_rent__universe_moe,median_home_value__universe_moe,pct_renter__universe_moe,pct_rent_burdened__universe_moe,pct_no_vehicle__universe_moe,pct_vacant__universe_moe,pop_density__universe_moe,total_pop__share,median_age__share,pct_white_nh__share,pct_black_nh__share,pct_asian_nh__share,pct_hispanic__share,pct_other_nh__share,pct_under18__share,pct_65plus__share,pct_foreign_born__share,median_hh_income__share,pct_poverty__share,pct_bachelors_plus__share,pct_unemployed__share,pct_snap__share,pct_transit_commute__share,median_gross_rent__share,median_home_value__share,pct_renter__share,pct_rent_burdened__share,pct_no_vehicle__share,pct_vacant__share,pop_density__share,total_pop__share_moe,median_age__share_moe,pct_white_nh__share_moe,pct_black_nh__share_moe,pct_asian_nh__share_moe,pct_hispanic__share_moe,pct_other_nh__share_moe,pct_under18__share_moe,pct_65plus__share_moe,pct_foreign_born__share_moe,median_hh_income__share_moe,pct_poverty__share_moe,pct_bachelors_plus__share_moe,pct_unemployed__share_moe,pct_snap__share_moe,pct_transit_commute__share_moe,median_gross_rent__share_moe,median_home_value__share_moe,pct_renter__share_moe,pct_rent_burdened__share_moe,pct_no_vehicle__share_moe,pct_vacant__share_moe,pop_density__share_moe
36005002300,4567,30.8,8,1494,0,2939,126,1392,561,1015,16332,2754,139,388,1019,659,653,NA,1904,957,1627,0,112998.62210500668,632,3.3,11,433,14,544,148.5833099644775,318,208.532971014178,496,5124,518,95.60857702110204,192,188,211,261,NA,206,270.4847500322338,222.44100341438852,14,NA,NA,NA,4567,4567,4567,4567,4567,4567,4567,4567,NA,4567,2587,1381,1904,978,NA,NA,1904,1638,1904,1904,NA,NA,NA,632,632,632,632,632,632,632,632,NA,632,355,328,206,268,NA,NA,206,11425.231157398961,206,206,NA,NA,NA,0.17516969564265383,32.7129406612656,0,64.35296693671995,2.7589227063717976,30.479527041821765,12.2837749069411,22.224655134661703,NA,60.302167724983576,5.373018940858137,28.095582910934105,53.51890756302521,67.38241308793457,NA,NA,100,58.42490842490842,85.4516806722689,0,NA,NA,NA,0.23963539936993244,8.330499531990226,0.30654696737464415,7.910636987611215,3.2309322248620083,5.540107173039858,4.237867230142321,10.415948599314394,NA,7.6817765041714505,3.621436972324633,12.196893518179598,7.9978941097651886,11.158837535602792,NA,NA,15.300840013070252,407.8546242071833,7.142331214993621,0.7352941176470588,NA
36005002400,105,37.1,0,79,0,15,11,10,0,42,NA,78,0,28,0,29,NA,NA,0,0,0,0,375.55576592554235,9,6.5,14,37,14,28,35.552777669262355,26,48.49742261192856,42,NA,62,28,18,14,55,NA,NA,14,28,19.79898987322333,14,NA,NA,NA,105,105,105,105,105,105,105,105,NA,105,67,71,0,29,NA,NA,0,0,0,0,NA,NA,NA,9,9,9,9,9,9,9,9,NA,9,10,47,14,55,NA,NA,14,11425.231157398961,14,14,NA,NA,NA,0,75.23809523809524,0,14.285714285714286,10.476190476190476,9.523809523809524,0,40,NA,74.28571428571429,0,39.436619718309856,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.333333333333334,34.64295048394613,13.333333333333334,26.638538545701095,33.84787925521231,24.748445172031726,46.18802153517006,39.8527903409433,NA,58.70330662027489,41.7910447761194,36.39023590827597,NA,268.2129170017939,NA,NA,NA,NA,NA,NA,NA
36005002500,5117,32.1,152,845,0,4011,109,1292,523,2223,35582,2292,339,263,908,1358,1158,NA,1828,1106,1533,44,103963.59151458892,609,4,144,417,19,590,129.02325371807981,301,178.10109488714548,454,6952,558,193.57169214531345,131,239,375,239,NA,149,269.94443872767596,222.46123257772354,52,NA,NA,NA,5117,5117,5117,5117,5117,5117,5117,5117,NA,5111,2905,2128,1872,1816,NA,NA,1872,1745,1872,1916,NA,NA,NA,609,609,609,609,609,609,609,609,NA,605,324,419,149,382,NA,NA,149,11425.231157398961,149,147,NA,NA,NA,2.9704905217901114,16.51358217705687,0,78.3857729138167,2.13015438733633,25.249169435215947,10.220832519054133,43.44342388118038,NA,44.84445314028566,11.669535283993115,12.359022556390977,48.504273504273506,74.77973568281938,NA,NA,97.64957264957265,63.3810888252149,81.89102564102564,2.2964509394572024,NA,NA,NA,2.791853951259949,7.908763076784496,0.3713113152237639,6.775950581869948,2.5086853661119433,5.056863074771793,3.261089267863007,7.21013045166225,NA,9.540241468356687,6.535051425903196,5.65462028024536,12.169390757808538,13.378243592868769,NA,NA,1.7155436785882894,415.2702362336475,9.93657209925642,2.7082624345890864,NA
36005002701,3111,33.5,26,600,36,2449,0,1156,628,755,20266,1441,149,187,788,606,591,NA,1168,626,1036,31,99027.13340986916,536,5.2,28,324,35,567,28,445,214.07475329893526,256,4408,528,120.46576277100478,102,176,199,188,NA,118,191.12822920751398,145.79780519610026,50,NA,NA,NA,3111,3111,3111,3111,3111,3111,3111,3111,NA,3083,1781,971,1197,731,NA,NA,1197,1168,1197,1228,NA,NA,NA,536,536,536,536,536,536,536,536,NA,536,239,229,114,218,NA,NA,114,11425.231157398961,114,121,NA,NA,NA,0.8357441337190614,19.286403085824492,1.1571841851494695,78.72066859530698,0,37.15846994535519,20.186435229829637,24.268723882995822,NA,46.74018812844632,8.366086468276249,19.25849639546859,65.8312447786132,82.9001367989056,NA,NA,97.57727652464494,53.5958904109589,86.54970760233918,2.52442996742671,NA,NA,NA,0.8884391863861786,9.870334019417843,1.1072333287436156,12.174615138783116,0.900032144005143,12.791397803268728,5.937591438517458,7.087377741809956,NA,15.075560707594288,6.670117344356778,9.471979065566368,13.299710454214203,11.39663047521937,NA,NA,3.2891506839607794,524.5236676126412,8.96742371770253,4.064056139910361,NA
36005002702,4798,33.5,8,1184,33,3489,84,1140,424,1355,30895,2206,319,261,795,956,1228,NA,1421,995,1072,28,79723.87860200593,604,2.1,17,478,51,503,80.72793816269557,382,174.79130413152708,303,10808,570,184.20912029538601,94,220,264,137,NA,172,254.5996857814243,204.47982785595258,44,NA,NA,NA,4798,4798,4798,4798,4798,4798,4798,4798,NA,4788,3287,1720,1528,1443,NA,NA,1528,1321,1528,1556,NA,NA,NA,604,604,604,604,604,604,604,604,NA,601,429,353,140,317,NA,NA,140,11425.231157398961,140,133,NA,NA,NA,0.16673614005835766,24.676948728636933,0.6877865777407253,72.71779908295123,1.7507294706127554,23.759899958315966,8.837015423092955,28.240933722384327,NA,46.07351712614871,9.704898083358685,15.174418604651162,52.02879581151832,66.25086625086625,NA,NA,92.99738219895288,75.32172596517789,70.15706806282722,1.7994858611825193,NA,NA,NA,0.3536920321053021,9.465774925533443,1.0594107111460682,5.109429790116256,1.6680362767290755,7.378455070449331,3.468993891607715,5.219379170098541,NA,10.405643517554056,5.459157131469941,4.4909605263166705,13.585840257178521,11.085757836098377,NA,NA,7.355774742751546,651.7370669422077,11.737278933827474,2.823577204471645,NA
36005002800,5462,37.8,14,2973,0,2475,0,1048,853,573,58068,449,1687,48,211,935,1140,320500,2329,903,955,60,32353.918956518843,809,8.1,24,719,19,918,38,329,283.037100041673,332,23628,348,524.1278469991839,49,138,317,258,72340,364,401.71258382082084,347.86491631091513,98,NA,NA,NA,5462,5462,5462,5462,5462,5462,5462,5462,NA,5462,4002,2721,2806,2630,NA,NA,2806,2329,2806,2866,NA,NA,NA,809,809,809,809,809,809,809,809,NA,809,518,455,351,446,NA,NA,351,11425.231157398961,351,365,NA,NA,NA,0.25631636763090443,54.43061149761992,0,45.31307213474918,0,19.18711094837056,15.616990113511534,10.490662760893446,NA,8.220432076162577,42.15392303848076,1.7640573318632855,7.51960085531005,35.551330798479086,NA,NA,83.00071275837492,38.77200515242593,34.034212401995724,2.0935101186322402,NA,NA,NA,0.43775636629466264,10.406121009513166,0.3478579274990846,15.408824909667468,0.6957158549981692,5.310881070045156,4.637023705376296,5.876402739259502,NA,6.253871530127357,11.905965424326446,1.7764844367774202,4.827243560009856,10.43711095883029,NA,NA,7.777021354852535,190.98189927546915,11.643257008466074,3.408989513388298,NA
36005003100,2788,30,28,827,150,1766,17,891,237,865,59297,612,418,191,441,804,1629,54600,988,652,907,21,46264.41878411518,466,1,37,435,124,389,34.828149534535996,179,118.46518475906751,298,25140,318,149.26821496889417,111,273,287,284,51543,271,299.0685540139585,304.8032152061392,35,NA,NA,NA,2788,2788,2788,2788,2788,2788,2788,2788,NA,2788,1751,1496,1162,1252,NA,NA,1162,983,1162,1183,NA,NA,NA,466,466,466,466,466,466,466,466,NA,466,324,317,264,290,NA,NA,264,11425.231157398961,264,248,NA,NA,NA,1.0043041606886658,29.66284074605452,5.3802008608321374,63.3428981348637,0.6097560975609756,31.958393113342897,8.500717360114777,31.025824964131996,NA,21.951219512195124,23.872073101085093,12.767379679144385,37.95180722891566,64.21725239616613,NA,NA,85.02581755593803,66.32756866734486,78.05507745266782,1.7751479289940828,NA,NA,NA,1.316456991074981,14.793880101108517,4.355771401387469,9.087497733290245,1.2450518383516689,3.561968054193907,4.004511939200567,9.346387730998094,NA,10.799796788679265,7.2910478908420036,6.908987293732601,21.85452825093232,17.442044111210112,NA,NA,13.067029375617523,771.5134394403809,19.32814754066003,2.935082595173233,NA
36005003300,3577,35.6,68,1048,0,2461,0,1070,535,991,31289,1547,459,129,614,739,1328,746400,984,516,734,29,60806.34548709495,759,4.5,70,635,14,607,28,414,219.01598115206113,288,26984,545,256.1503464764395,111,194,266,299,125354,195,215.77998053572995,224.52171387195494,38,NA,NA,NA,3577,3577,3577,3577,3577,3577,3577,3577,NA,3577,2162,1305,1243,1103,NA,NA,1243,935,1243,1272,NA,NA,NA,759,759,759,759,759,759,759,759,NA,759,337,355,175,334,NA,NA,175,11425.231157398961,175,174,NA,NA,NA,1.9010343863572827,29.298294660329887,0,68.80067095331283,0,29.913335197092536,14.956667598546268,27.704780542353927,NA,43.24853228962818,21.230342275670676,9.885057471264368,49.39662107803701,66.99909338168631,NA,NA,79.16331456154465,55.18716577540107,59.05068382944489,2.279874213836478,NA,NA,NA,1.9149224360503676,16.628171459094045,0.3913894324853229,8.651099491327908,0.7827788649706457,9.678234769084309,5.236206720260727,5.501560223776397,NA,12.162563474003704,11.376297507477021,8.069498464331794,13.972340507081713,13.03762113724691,NA,NA,11.04044776433886,674.7542687315778,16.03593329948431,2.9710980941218965,NA
36005003500,3481,33.7,123,684,92,2416,166,1007,473,790,36569,780,446,124,560,491,1283,NA,1390,709,975,57,63622.078462963706,794,2.9,73,316,128,837,160.83842824399895,505,189.40696924875812,294,2776,319,192.79522815671555,84,334,173,200,NA,308,337.10532478737264,217.45114393812693,56,NA,NA,NA,3481,3481,3481,3481,3481,3481,3481,3481,NA,3481,2233,1144,1428,992,NA,NA,1428,1311,1428,1485,NA,NA,NA,794,794,794,794,794,794,794,794,NA,794,383,228,306,217,NA,NA,306,11425.231157398961,306,306,NA,NA,NA,3.533467394426889,19.649525998276356,2.642918701522551,69.40534329215743,4.768744613616777,28.928468830795747,13.588049411088768,22.694627980465384,NA,22.407354208560758,19.973130317957903,10.839160839160838,39.21568627450981,49.49596774193548,NA,NA,97.3389355742297,54.08085430968726,68.27731092436974,3.8383838383838382,NA,NA,NA,1.9360368129768384,7.894261399966054,3.627352036783128,18.09782740022336,4.490607349980291,12.91986652278035,4.472156017694965,6.673514854267,NA,7.606381800612791,7.925189242105245,7.017686705779331,21.827631116381948,13.671412986818806,NA,NA,5.489554020231547,472.01004203867393,4.221389374528316,3.6871649697353543,NA
36005003700,418,30.5,26,65,0,327,0,131,34,43,53029,116,44,36,51,62,NA,NA,149,17,107,0,6519.886029570282,222,1.5,24,54,14,196,28,102,60,39,15572,71,44.23799272118933,42,36,59,NA,NA,74,27.018512172212592,58.69412236331676,14,NA,NA,NA,418,418,418,418,418,418,418,418,NA,387,279,189,149,119,NA,NA,149,137,149,149,NA,NA,NA,222,222,222,222,222,222,222,222,NA,198,136,109,74,76,NA,NA,74,11425.231157398961,74,74,NA,NA,NA,6.220095693779904,15.55023923444976,0,78.22966507177034,0,31.339712918660286,8.133971291866029,10.287081339712918,NA,29.974160206718345,15.770609318996415,19.047619047619047,34.22818791946309,52.10084033613445,NA,NA,100,12.408759124087592,71.81208053691275,0,NA,NA,NA,4.696082809102499,9.934032691801304,3.349282296650718,21.73584332903715,6.698564593301436,17.844125213100764,13.68857986783157,7.56320251550377,NA,10.06994853064801,13.867689062679158,19.317193741250517,17.16926098230129,36.75552065031973,NA,NA,70.23610980913358,1035.026893608233,16.725291917293823,9.395973154362416,NA
36005003800,1250,36.5,5,141,89,1015,0,291,197,434,54214,391,118,137,102,179,1413,665000,190,132,153,11,51084.319943957016,322,10.1,24,98,78,370,28,165,96.88137075826292,133,32493,224,71.37926869897169,86,58,84,720,46627,73,78.13449942247023,70.60453243241541,12,NA,NA,NA,1250,1250,1250,1250,1250,1250,1250,1250,NA,1210,822,544,392,407,NA,NA,392,165,392,403,NA,NA,NA,322,322,322,322,322,322,322,322,NA,318,224,198,27,178,NA,NA,27,11425.231157398961,27,23,NA,NA,NA,0.4,11.28,7.12,81.2,0,23.28,15.76,34.72,NA,32.31404958677686,14.355231143552311,25.183823529411764,26.020408163265305,43.98034398034398,NA,NA,48.46938775510204,80,39.03061224489796,2.729528535980149,NA,NA,NA,1.9172330996516829,7.281644374041896,5.964363601546773,20.943593075344065,2.2399999999999998,11.7591179330261,6.602167737177239,5.763397751987624,NA,16.449531254107235,7.752561177209445,12.880225518573749,14.686971800502452,7.482598589117163,NA,NA,18.32076252180051,5539.708414918068,17.809603199674413,2.9735898232960394,NA
36005003900,5581,35.1,313,154,16,4777,321,1534,876,2060,25625,2065,537,329,1438,1270,880,1285900,2024,1108,1569,144,66878.01765210551,930,2.7,232,134,23,850,319.0407497483668,526,376.7107643803134,755,18165,615,231.99137915017445,154,391,404,532,724043,314,395.5224393128663,346.1748113309228,127,NA,NA,NA,5581,5581,5581,5581,5581,5581,5581,5581,NA,5567,3356,2308,2197,1931,NA,NA,2197,1981,2197,2341,NA,NA,NA,930,930,930,930,930,930,930,930,NA,930,540,632,298,572,NA,NA,298,11425.231157398961,298,285,NA,NA,NA,5.608313922236158,2.7593621214836053,0.2866869736606343,85.59397957355313,5.751657409066476,27.486113599713313,15.696111807919728,36.910947858806665,NA,37.09358721034668,16.00119189511323,14.25476603119584,65.45289030496131,65.76903158984982,NA,NA,92.1256258534365,55.93134780413932,71.41556668183887,6.151217428449381,NA,NA,NA,4.0505480150594835,2.356563373130989,0.4093342296560275,5.340800659279076,5.6356330774536545,8.237067809080333,6.222521149150871,12.048922072977511,NA,9.145625396943306,6.41536422120096,5.411570164300771,15.42446812977721,7.626963694198354,NA,NA,6.936899517706757,323.1960814368984,12.42739704419513,5.373096989649553,NA
36005004001,1294,44.7,11,185,445,592,61,272,373,430,78935,111,244,32,95,254,1573,603800,192,86,148,60,27220.476090437973,243,4.2,11,96,190,230,50.85272854036448,111,104.7950380504726,168,18566,112,82.3164625090267,23,56,105,596,39870,78,48.63126566315131,59.682493245507096,38,NA,NA,NA,1294,1294,1294,1294,1294,1294,1294,1294,NA,1294,954,533,489,495,NA,NA,489,166,489,549,NA,NA,NA,243,243,243,243,243,243,243,243,NA,243,153,115,70,115,NA,NA,70,11425.231157398961,70,68,NA,NA,NA,0.8500772797527048,14.2967542503864,34.38948995363215,45.749613601236476,4.714064914992272,21.020092735703244,28.825347758887172,33.23029366306028,NA,8.57805255023184,25.57651991614256,6.0037523452157595,19.427402862985684,51.313131313131315,NA,NA,39.263803680981596,51.80722891566265,30.265848670756647,10.92896174863388,NA,NA,NA,0.8349537589836195,6.916021964233549,13.186708373675518,15.560098106723114,3.8288814045060673,7.615861247957219,6.023665300497336,11.38493644461357,NA,8.504109162824387,7.591212532392603,4.11618088172038,11.109137089749375,17.54532135208503,NA,NA,14.92785572357142,3565.840622666053,11.41014395326506,6.788015212280762,NA
36005004100,6162,37.3,89,1382,58,4248,385,1776,748,1676,14592,3311,453,556,1144,967,873,NA,2425,1354,1891,114,86858.54025946425,1109,7,102,663,90,1078,484.94535774662285,756,321.8431294901291,719,3524,1570,288.0954702871949,301,418,421,408,NA,329,407.0171986538161,319.5653297840678,93,NA,NA,NA,6162,6162,6162,6162,6162,6162,6162,6162,NA,6143,3818,2072,2468,1462,NA,NA,2468,2130,2468,2582,NA,NA,NA,1109,1109,1109,1109,1109,1109,1109,1109,NA,1108,839,778,333,585,NA,NA,333,11425.231157398961,333,322,NA,NA,NA,1.4443362544628366,22.42778318727686,0.9412528399870173,68.93865628042843,6.247971437844855,28.821811100292113,12.13891593638429,27.198961376176566,NA,53.89874654077812,11.864850707176533,26.833976833976834,46.353322528363044,66.14227086183311,NA,NA,98.257698541329,63.568075117370896,76.62074554294976,4.415182029434547,NA,NA,NA,1.634769083864029,9.973666765740944,1.4507076449311902,12.33342665192959,7.7891866569805845,11.118240218083194,4.744172946783143,10.591832209410423,NA,23.636381659094976,7.080954319692818,10.464938770901238,15.73970759866109,11.347798468609174,NA,NA,1.3932637184382315,341.5115250484006,7.796228954276098,3.5595240214288846,NA
36005004200,7755,39.5,23,2438,27,5208,59,2006,1273,2051,55404,1214,1113,403,985,1246,1301,362500,2487,1157,1448,43,41503.46188011118,881,5.9,38,744,38,971,94.88940931421166,548,345.5647551472806,668,11181,645,447.18452567145033,262,260,344,154,27621,367,380.8634926059467,300.6825568602209,71,NA,NA,NA,7755,7755,7755,7755,7755,7755,7755,7755,NA,7755,4846,3263,2839,2827,NA,NA,2839,2431,2839,2882,NA,NA,NA,881,881,881,881,881,881,881,881,NA,881,496,618,320,599,NA,NA,320,11425.231157398961,320,317,NA,NA,NA,0.29658284977433913,31.437782076079948,0.3481624758220503,67.15667311411993,0.7607994842037396,25.867182462927143,16.415215989684075,26.447453255963893,NA,15.654416505480336,22.96739579034255,12.350597609561753,34.695315251849244,44.07499115670322,NA,NA,87.60126805213103,47.593582887700535,51.003874603733706,1.4920194309507286,NA,NA,NA,0.48884670184171886,8.904260760645068,0.4884075172957161,9.928164729638105,1.2205336955215567,6.426402821459883,4.047041680636859,8.072809219268327,NA,8.124858851840298,8.923463962143678,7.681142006296161,8.281192568472326,7.800982327350912,NA,NA,8.343432699104186,224.2286582988624,8.895055221837083,2.458094694138223,NA
36005004300,5400,34.4,7,1527,0,3638,228,1612,796,965,23393,2546,428,223,1509,838,807,744800,1922,1302,1829,43,61672.425439186336,659,4.2,18,497,19,784,167.64844168676308,404,285.9667812876174,310,23091,846,191.50718002205556,137,286,342,81,150934,224,481.94812998910993,280.6153951585693,74,NA,NA,NA,5400,5400,5400,5400,5400,5400,5400,5400,NA,5400,3305,1861,2230,1495,NA,NA,2230,1898,2230,2273,NA,NA,NA,659,659,659,659,659,659,659,659,NA,659,426,450,177,382,NA,NA,177,11425.231157398961,177,162,NA,NA,NA,0.12962962962962962,28.27777777777778,0,67.37037037037037,4.222222222222222,29.85185185185185,14.74074074074074,17.87037037037037,NA,47.148148148148145,12.950075642965205,11.98280494357872,67.66816143497758,56.05351170568562,NA,NA,86.18834080717488,68.59852476290833,82.01793721973094,1.891772987241531,NA,NA,NA,0.33295773134664003,8.532244787424316,0.35185185185185186,11.966258882143206,3.061542971674043,6.534591516151197,4.980776921660036,5.310368197556186,NA,14.571821999298207,5.548838500078002,6.767429063835097,11.64629446356098,17.837689726704845,NA,NA,7.355281478839239,413.71675899026616,10.768884713538617,3.252816183315261,NA
36005004400,4303,35.3,55,1301,130,2730,87,1021,598,915,24375,1573,264,335,838,727,536,NA,1479,759,1175,104,41789.867574656695,572,6.7,33,362,183,619,120.50726119201282,302,161.55494421403512,351,10744,554,118.71815362445628,144,200,224,149,NA,157,207.1955597979841,191.51240168720145,81,NA,NA,NA,4303,4303,4303,4303,4303,4303,4303,4303,NA,4118,2763,1526,1539,1146,NA,NA,1539,1392,1539,1643,NA,NA,NA,572,572,572,572,572,572,572,572,NA,571,318,420,133,363,NA,NA,133,11425.231157398961,133,108,NA,NA,NA,1.2781780153381361,30.23471996281664,3.0211480362537766,63.444108761329304,2.0218452242621425,23.727631884731583,13.897280966767372,21.264234255170813,NA,38.198154443904805,9.554831704668839,21.95281782437746,54.45094217024042,63.43804537521815,NA,NA,96.10136452241716,54.525862068965516,76.34827810266407,6.329884357881923,NA,NA,NA,0.7478482688887976,7.390589622304897,4.233842411028809,11.653781840595059,2.7876142057898243,6.269677373777068,3.2685281965357915,7.651681983450081,NA,12.366626650287232,4.153603472692604,7.248435651888063,12.113576792709328,28.03274310221631,NA,NA,5.924120648927472,447.7837943744854,10.55074946978226,4.912416244384906,NA
36005004600,1478,40.2,32,458,0,960,28,411,298,277,30714,721,220,29,237,243,1167,129500,516,359,325,52,28712.080969406932,314,6.3,48,152,14,295,35.552777669262355,176,91.06041950265768,128,15687,305,123.68508398347798,28,94,103,134,113053,89,103.4311365112073,97.71898484941399,48,NA,NA,NA,1478,1478,1478,1478,1478,1478,1478,1478,NA,1403,994,489,664,452,NA,NA,664,477,664,716,NA,NA,NA,314,314,314,314,314,314,314,314,NA,321,164,127,86,126,NA,NA,86,11425.231157398961,86,73,NA,NA,NA,2.165087956698241,30.987821380243574,0,64.95263870094723,1.8944519621109608,27.80784844384303,20.16238159675237,18.74154262516915,NA,51.38987883107627,22.132796780684103,5.930470347648262,35.69277108433735,53.76106194690266,NA,NA,77.71084337349397,75.26205450733752,48.94578313253012,7.262569832402234,NA,NA,NA,3.2148933988056383,7.9008700198112916,0.9472259810554804,14.42087286363253,2.371555909320223,10.339172499565649,4.428362517389388,7.690795923047515,NA,18.285093385797587,11.895275696076503,5.51493036341091,13.38055490519318,17.166254502730922,NA,NA,8.851750579214377,1802.8271986808156,13.281346275595348,6.662892777225897,NA
36005004800,4204,30,73,651,36,3419,25,1203,424,2147,35870,1072,255,190,605,1256,1376,NA,1455,886,1114,0,73231.78107462006,644,5.8,48,450,44,466,40.19950248448356,361,158.23400393088713,580,17844,398,124.69562943423479,117,150,338,60,NA,154,220.17265951975054,199.64969321288726,14,NA,NA,NA,4204,4204,4204,4204,4204,4204,4204,4204,NA,4204,2824,1830,1498,1640,NA,NA,1498,1392,1498,1498,NA,NA,NA,644,644,644,644,644,644,644,644,NA,644,391,352,150,342,NA,NA,150,11425.231157398961,150,150,NA,NA,NA,1.7364414843006661,15.485252140818268,0.8563273073263559,81.32730732635585,0.5946717411988582,28.61560418648906,10.085632730732636,51.07040913415794,NA,25.49952426260704,9.029745042492918,10.382513661202186,40.387182910547395,76.58536585365853,NA,NA,97.12950600801068,63.64942528735632,74.36582109479306,0,NA,NA,NA,1.110352016300467,10.437935338583241,1.0383690781680879,16.675729278380345,0.9518712022198428,7.3839066658672,3.432182843501967,11.363779798335322,NA,8.623742448017454,4.234876540494445,6.073533184696859,9.160369627505045,13.02666399453844,NA,NA,3.330554849513962,522.6599296848404,11.053433580972543,0.9345794392523363,NA
36005005001,4878,28.2,44,1452,71,3294,17,1533,382,1852,33632,2714,396,233,593,815,1502,865000,1238,852,1001,164,129072.0185240563,681,2.2,51,448,84,534,34.828149534535996,402,134.79985163196582,517,8531,709,135.65397155999526,114,149,194,114,459006,155,212.45705448395918,170.83617883809038,81,NA,NA,NA,4878,4878,4878,4878,4878,4878,4878,4878,NA,4852,2751,1807,1406,1493,NA,NA,1406,1149,1406,1570,NA,NA,NA,681,681,681,681,681,681,681,681,NA,680,362,380,137,344,NA,NA,137,11425.231157398961,137,112,NA,NA,NA,0.9020090200902009,29.76629766297663,1.4555145551455515,67.52767527675277,0.34850348503485035,31.42681426814268,7.8310783107831075,37.96637966379664,NA,55.935696619950534,14.394765539803707,12.894299944659657,42.17638691322902,54.588077695914265,NA,NA,88.05120910384068,74.1514360313316,71.19487908961594,10.445859872611464,NA,NA,NA,1.0378991746338728,8.190165931026549,1.709986378740631,5.564648020407451,0.7123245751080117,6.976123456750508,2.5379675339716234,9.17805778469366,NA,12.331726044631509,4.552756974460389,5.696336840795679,9.768137933854863,3.263167420626128,NA,NA,6.922561498701761,737.5662763053805,9.975480473485652,5.10513623089065,NA
36005005002,6275,28,32,1478,0,4491,274,1938,474,2971,34688,2360,129,349,777,1233,1671,523400,1764,1210,1366,213,142662.2765604176,1225,2.5,35,929,19,797,217.23259423944648,580,168.52596239155557,595,7558,570,77.01947805587882,165,186,509,325,274082,231,274.4703991325841,243.9610624669437,102,NA,NA,NA,6275,6275,6275,6275,6275,6275,6275,6275,NA,6151,3479,2476,1880,2085,NA,NA,1880,1606,1880,2093,NA,NA,NA,1225,1225,1225,1225,1225,1225,1225,1225,NA,1241,709,568,229,558,NA,NA,229,11425.231157398961,229,201,NA,NA,NA,0.5099601593625498,23.55378486055777,0,71.56972111553785,4.366533864541832,30.884462151394423,7.553784860557769,47.34661354581673,NA,38.36774508210047,3.7079620580626615,14.095315024232633,41.329787234042556,59.13669064748201,NA,NA,93.82978723404256,75.34246575342466,72.65957446808511,10.176779741997134,NA,NA,NA,0.5488125170886159,14.072617397165024,0.30278884462151395,18.882027083542077,3.3552843710588953,7.005844569624334,2.2446080166228337,2.115961512372472,NA,5.094266080782406,2.080880057045048,5.826924377640306,8.51699956753181,18.58736865230158,NA,NA,4.510874035989137,536.2656007302772,9.49005732400926,4.77438470696365,NA
